OTU	Sample	Abundance	Kingdom	Phylum	Class	Order	Family
Otu01174	VC1	0	Bacteria	Proteobacteria	BJGMM-U27	BJGMM-U27_unclassified	BJGMM-U27_unclassified
Otu01174	VC3	0	Bacteria	Proteobacteria	BJGMM-U27	BJGMM-U27_unclassified	BJGMM-U27_unclassified
Otu01174	VC2	0	Bacteria	Proteobacteria	BJGMM-U27	BJGMM-U27_unclassified	BJGMM-U27_unclassified
Otu02492	VC2	9.25825310895633	Bacteria	Chlorobi	Ignavibacteria	Ignavibacteriales	BSV26
Otu02492	VC1	0.403867391083924	Bacteria	Chlorobi	Ignavibacteria	Ignavibacteriales	BSV26
Otu02492	PNC3	0.269796303790638	Bacteria	Chlorobi	Ignavibacteria	Ignavibacteriales	BSV26
Otu02492	PNC1	0	Bacteria	Chlorobi	Ignavibacteria	Ignavibacteriales	BSV26
Otu02492	VC3	0	Bacteria	Chlorobi	Ignavibacteria	Ignavibacteriales	BSV26
Otu02492	PNC2	0	Bacteria	Chlorobi	Ignavibacteria	Ignavibacteriales	BSV26
Otu00047	PNC2	733.544406143033	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae
Otu00047	VC3	386.680202399263	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae
Otu00047	PNC3	293.665169117072	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae
Otu00047	VC1	188.091286527472	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae
Otu00047	VC2	148.085676440372	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae
Otu00047	PNC1	89.99547547105	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae
Otu00715	PNC2	15.7487825623971	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillales_unclassified
Otu00715	PNC3	9.1205947912495	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillales_unclassified
Otu00715	VC3	2.54006656339687	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillales_unclassified
Otu00715	VC1	1.19903278548596	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillales_unclassified
Otu00715	PNC1	0.673982301876765	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillales_unclassified
Otu00715	VC2	0.557646153024367	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillales_unclassified
Otu00196	PNC2	49.726528603242	Bacteria	Firmicutes	Bacilli	Bacilli_unclassified	Bacilli_unclassified
Otu00196	VC1	16.7595141074053	Bacteria	Firmicutes	Bacilli	Bacilli_unclassified	Bacilli_unclassified
Otu00196	PNC3	14.4915623205036	Bacteria	Firmicutes	Bacilli	Bacilli_unclassified	Bacilli_unclassified
Otu00196	VC3	9.55347013708263	Bacteria	Firmicutes	Bacilli	Bacilli_unclassified	Bacilli_unclassified
Otu00196	PNC1	6.84290416174668	Bacteria	Firmicutes	Bacilli	Bacilli_unclassified	Bacilli_unclassified
Otu00196	VC2	1.5044900291388	Bacteria	Firmicutes	Bacilli	Bacilli_unclassified	Bacilli_unclassified
Otu00010	VC1	1572.76533908424	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
Otu00010	VC3	933.390540345831	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
Otu00010	PNC3	369.045970620935	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
Otu00010	PNC1	301.400443611482	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
Otu00010	VC2	277.322793320132	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
Otu00010	PNC2	218.285663822142	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
Otu00713	VC2	55.0468625406504	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae
Otu00713	VC3	42.3088271908141	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae
Otu00713	VC1	30.9541075064386	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae
Otu00713	PNC1	11.1403848014371	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae
Otu00713	PNC2	8.94449442376414	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae
Otu00713	PNC3	7.92404725878476	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae
Otu00318	PNC1	34.3288344894081	Bacteria	Bacteroidetes	Bacteroidetes_BD2-2	Bacteroidetes_BD2-2_unclassified	Bacteroidetes_BD2-2_unclassified
Otu00318	PNC3	17.3325428801989	Bacteria	Bacteroidetes	Bacteroidetes_BD2-2	Bacteroidetes_BD2-2_unclassified	Bacteroidetes_BD2-2_unclassified
Otu00318	VC3	5.93763603774433	Bacteria	Bacteroidetes	Bacteroidetes_BD2-2	Bacteroidetes_BD2-2_unclassified	Bacteroidetes_BD2-2_unclassified
Otu00318	PNC2	5.79357486314888	Bacteria	Bacteroidetes	Bacteroidetes_BD2-2	Bacteroidetes_BD2-2_unclassified	Bacteroidetes_BD2-2_unclassified
Otu00318	VC2	1.79404575737649	Bacteria	Bacteroidetes	Bacteroidetes_BD2-2	Bacteroidetes_BD2-2_unclassified	Bacteroidetes_BD2-2_unclassified
Otu00318	VC1	1.0231225700839	Bacteria	Bacteroidetes	Bacteroidetes_BD2-2	Bacteroidetes_BD2-2_unclassified	Bacteroidetes_BD2-2_unclassified
Otu00160	PNC3	85.853265340057	Bacteria	Bacteroidetes	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified
Otu00160	PNC1	84.3878356528496	Bacteria	Bacteroidetes	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified
Otu00160	PNC2	41.8231772887582	Bacteria	Bacteroidetes	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified
Otu00160	VC1	25.3463122007421	Bacteria	Bacteroidetes	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified
Otu00160	VC2	24.5173059630727	Bacteria	Bacteroidetes	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified
Otu00160	VC3	17.6880499540437	Bacteria	Bacteroidetes	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified
Otu00799	PNC1	53.3708794556402	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae
Otu00799	PNC3	26.7288233570333	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae
Otu00799	PNC2	26.3265142873416	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae
Otu00799	VC3	21.6052818097547	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae
Otu00799	VC2	19.6571357670278	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae
Otu00799	VC1	6.08311293714049	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae
Otu01595	PNC1	7.17947342545371	Bacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria_unclassified	Betaproteobacteria_unclassified
Otu01595	PNC2	1.3661994187025	Bacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria_unclassified	Betaproteobacteria_unclassified
Otu01595	VC3	0	Bacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria_unclassified	Betaproteobacteria_unclassified
Otu01595	VC1	0	Bacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria_unclassified	Betaproteobacteria_unclassified
Otu01595	VC2	0	Bacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria_unclassified	Betaproteobacteria_unclassified
Otu01595	PNC3	0	Bacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria_unclassified	Betaproteobacteria_unclassified
Otu00651	PNC2	27.6815384578309	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Blfdi19
Otu00651	VC1	16.8416909170146	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Blfdi19
Otu00651	PNC1	14.4409499776878	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Blfdi19
Otu00651	PNC3	6.52986891810457	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Blfdi19
Otu00651	VC3	0	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Blfdi19
Otu00651	VC2	0	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Blfdi19
Otu01581	PNC3	7.43430390948441	Bacteria	Acidobacteria	Holophagae	Subgroup_10	CA002
Otu01581	PNC1	5.62219002407146	Bacteria	Acidobacteria	Holophagae	Subgroup_10	CA002
Otu01581	PNC2	0.364896916621055	Bacteria	Acidobacteria	Holophagae	Subgroup_10	CA002
Otu01581	VC3	0.15956598053295	Bacteria	Acidobacteria	Holophagae	Subgroup_10	CA002
Otu01581	VC2	0	Bacteria	Acidobacteria	Holophagae	Subgroup_10	CA002
Otu01581	VC1	0	Bacteria	Acidobacteria	Holophagae	Subgroup_10	CA002
Otu01566	PNC1	19.2372328829742	Bacteria	Planctomycetes	Phycisphaerae	CCM11a	CCM11a_unclassified
Otu01566	VC1	18.6432240549096	Bacteria	Planctomycetes	Phycisphaerae	CCM11a	CCM11a_unclassified
Otu01566	VC3	15.8427190048383	Bacteria	Planctomycetes	Phycisphaerae	CCM11a	CCM11a_unclassified
Otu01566	PNC3	9.89898374829507	Bacteria	Planctomycetes	Phycisphaerae	CCM11a	CCM11a_unclassified
Otu01566	PNC2	9.12200289503347	Bacteria	Planctomycetes	Phycisphaerae	CCM11a	CCM11a_unclassified
Otu01566	VC2	5.20235418727145	Bacteria	Planctomycetes	Phycisphaerae	CCM11a	CCM11a_unclassified
Otu00018	VC3	1404.53474589401	Bacteria	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae
Otu00018	VC1	644.804335510029	Bacteria	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae
Otu00018	VC2	407.669291190675	Bacteria	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae
Otu00018	PNC3	391.624480795284	Bacteria	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae
Otu00018	PNC1	315.046353684004	Bacteria	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae
Otu00018	PNC2	237.806146560348	Bacteria	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae
Otu01311	VC1	8.71598177208941	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae
Otu01311	VC2	8.32639402028668	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae
Otu01311	VC3	3.02475253590163	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae
Otu01311	PNC3	0	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae
Otu01311	PNC2	0	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae
Otu01311	PNC1	0	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae
Otu00325	PNC1	36.8154295258041	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae
Otu00325	PNC3	12.5194365407867	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae
Otu00325	VC1	8.48087355024137	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae
Otu00325	VC2	4.8185491882124	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae
Otu00325	PNC2	4.26888044927772	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae
Otu00325	VC3	1.72801105927078	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae
Otu03693	PNC2	1.13066772903681	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionales_unclassified
Otu03693	PNC1	1.05369583016588	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionales_unclassified
Otu03693	PNC3	0.741839762611276	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionales_unclassified
Otu03693	VC2	0	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionales_unclassified
Otu03693	VC1	0	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionales_unclassified
Otu03693	VC3	0	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionales_unclassified
Otu01531	PNC2	24.6990430466536	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Chlamydiales_unclassified
Otu01531	VC3	9.42487996164904	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Chlamydiales_unclassified
Otu01531	PNC3	9.05509954478851	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Chlamydiales_unclassified
Otu01531	PNC1	9.04929610067174	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Chlamydiales_unclassified
Otu01531	VC1	5.2028785350881	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Chlamydiales_unclassified
Otu01531	VC2	0.904568068747174	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Chlamydiales_unclassified
Otu01047	PNC1	13.0889147585368	Bacteria	Chlorobi	Chlorobia	Chlorobiales	Chlorobiaceae
Otu01047	VC2	0	Bacteria	Chlorobi	Chlorobia	Chlorobiales	Chlorobiaceae
Otu01047	PNC3	0	Bacteria	Chlorobi	Chlorobia	Chlorobiales	Chlorobiaceae
Otu01047	VC1	0	Bacteria	Chlorobi	Chlorobia	Chlorobiales	Chlorobiaceae
Otu01047	VC3	0	Bacteria	Chlorobi	Chlorobia	Chlorobiales	Chlorobiaceae
Otu01047	PNC2	0	Bacteria	Chlorobi	Chlorobia	Chlorobiales	Chlorobiaceae
Otu00228	VC3	229.586581437294	Bacteria	Chloroflexi	Chloroflexi_unclassified	Chloroflexi_unclassified	Chloroflexi_unclassified
Otu00228	VC2	203.256768448481	Bacteria	Chloroflexi	Chloroflexi_unclassified	Chloroflexi_unclassified	Chloroflexi_unclassified
Otu00228	VC1	179.00746259897	Bacteria	Chloroflexi	Chloroflexi_unclassified	Chloroflexi_unclassified	Chloroflexi_unclassified
Otu00228	PNC1	23.555721209599	Bacteria	Chloroflexi	Chloroflexi_unclassified	Chloroflexi_unclassified	Chloroflexi_unclassified
Otu00228	PNC3	12.0706301826406	Bacteria	Chloroflexi	Chloroflexi_unclassified	Chloroflexi_unclassified	Chloroflexi_unclassified
Otu00228	PNC2	4.85928633237353	Bacteria	Chloroflexi	Chloroflexi_unclassified	Chloroflexi_unclassified	Chloroflexi_unclassified
Otu00163	PNC3	83.8683403716927	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae
Otu00163	VC2	69.9846831142263	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae
Otu00163	PNC2	63.7442804641679	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae
Otu00163	VC1	45.611144191279	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae
Otu00163	PNC1	27.1177447023066	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae
Otu00163	VC3	15.411941422726	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae
Otu02197	VC2	9.24812246042905	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiales_unclassified
Otu02197	PNC1	8.44669800187383	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiales_unclassified
Otu02197	PNC3	3.89763736202451	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiales_unclassified
Otu02197	PNC2	1.86554429842866	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiales_unclassified
Otu02197	VC1	0.562900469964331	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiales_unclassified
Otu02197	VC3	0.361831352701235	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiales_unclassified
Otu02211	PNC2	7.0663146595154	Bacteria	Verrucomicrobia	Spartobacteria	Chthoniobacterales	Chthoniobacterales_unclassified
Otu02211	PNC1	0	Bacteria	Verrucomicrobia	Spartobacteria	Chthoniobacterales	Chthoniobacterales_unclassified
Otu02211	VC3	0	Bacteria	Verrucomicrobia	Spartobacteria	Chthoniobacterales	Chthoniobacterales_unclassified
Otu02211	VC1	0	Bacteria	Verrucomicrobia	Spartobacteria	Chthoniobacterales	Chthoniobacterales_unclassified
Otu02211	PNC3	0	Bacteria	Verrucomicrobia	Spartobacteria	Chthoniobacterales	Chthoniobacterales_unclassified
Otu02211	VC2	0	Bacteria	Verrucomicrobia	Spartobacteria	Chthoniobacterales	Chthoniobacterales_unclassified
Otu03141	VC1	2.41782270955391	Bacteria	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadales_unclassified
Otu03141	VC3	1.93725493841218	Bacteria	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadales_unclassified
Otu03141	VC2	0.989119683481702	Bacteria	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadales_unclassified
Otu03141	PNC2	0	Bacteria	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadales_unclassified
Otu03141	PNC3	0	Bacteria	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadales_unclassified
Otu03141	PNC1	0	Bacteria	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadales_unclassified
Otu00804	VC1	32.533577220082	Bacteria	Firmicutes	Clostridia	Clostridia_unclassified	Clostridia_unclassified
Otu00804	PNC3	4.11814106940197	Bacteria	Firmicutes	Clostridia	Clostridia_unclassified	Clostridia_unclassified
Otu00804	VC3	3.57887673834508	Bacteria	Firmicutes	Clostridia	Clostridia_unclassified	Clostridia_unclassified
Otu00804	PNC2	1.234221449118	Bacteria	Firmicutes	Clostridia	Clostridia_unclassified	Clostridia_unclassified
Otu00804	VC2	1.03106809108159	Bacteria	Firmicutes	Clostridia	Clostridia_unclassified	Clostridia_unclassified
Otu00804	PNC1	0.66042165349081	Bacteria	Firmicutes	Clostridia	Clostridia_unclassified	Clostridia_unclassified
Otu00122	VC3	217.416200448332	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1
Otu00122	VC1	127.463256997437	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1
Otu00122	VC2	77.0162935292768	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1
Otu00122	PNC2	64.2064302058458	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1
Otu00122	PNC3	24.7110840897819	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1
Otu00122	PNC1	14.9329393167058	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1
Otu01490	PNC2	6.18875407300555	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_2
Otu01490	VC3	4.51205191040406	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_2
Otu01490	PNC3	3.71455559280912	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_2
Otu01490	PNC1	2.00410085486058	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_2
Otu01490	VC1	1.07482786784266	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_2
Otu01490	VC2	0.247279920870425	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_2
Otu00387	PNC1	65.480853885747	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_3
Otu00387	VC3	45.7255641564355	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_3
Otu00387	PNC3	27.1807925965721	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_3
Otu00387	VC1	24.6242929299087	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_3
Otu00387	PNC2	13.2589053747267	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_3
Otu00387	VC2	7.53754052581188	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_3
Otu00046	PNC2	105.556645118186	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_4
Otu00046	VC3	75.0562112459938	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_4
Otu00046	PNC1	60.3957113754757	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_4
Otu00046	VC1	47.4023770357089	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_4
Otu00046	PNC3	45.1726844456404	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_4
Otu00046	VC2	32.3864562173952	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_4
Otu00665	VC3	33.6244891867014	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales_unclassified
Otu00665	VC2	29.9149666077605	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales_unclassified
Otu00665	PNC1	26.9093348839105	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales_unclassified
Otu00665	VC1	25.8525651997804	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales_unclassified
Otu00665	PNC2	20.4166788637372	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales_unclassified
Otu00665	PNC3	16.4578348081657	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales_unclassified
Otu02729	VC2	4.06625137730647	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae
Otu02729	VC1	2.06312227668945	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae
Otu02729	VC3	1.02656552562129	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae
Otu02729	PNC2	0	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae
Otu02729	PNC1	0	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae
Otu02729	PNC3	0	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae
Otu00987	VC2	14.3141733766062	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae
Otu00987	VC3	7.43290439528709	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae
Otu00987	PNC2	6.63330042675278	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae
Otu00987	PNC1	4.52577437880191	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae
Otu00987	PNC3	4.23072298400303	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae
Otu00987	VC1	3.08086320982371	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae
Otu00382	PNC2	52.8298246564812	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae
Otu00382	PNC1	42.1131484216035	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae
Otu00382	VC3	16.5967912780466	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae
Otu00382	VC1	16.4537001835585	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae
Otu00382	PNC3	15.5135357149854	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae
Otu00382	VC2	6.38040540483632	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae
Otu01104	VC1	26.2850979888484	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cyclobacteriaceae
Otu01104	VC2	7.40134284739063	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cyclobacteriaceae
Otu01104	VC3	5.15704833924518	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cyclobacteriaceae
Otu01104	PNC3	1.90996950044844	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cyclobacteriaceae
Otu01104	PNC2	1.15339729260209	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cyclobacteriaceae
Otu01104	PNC1	0.94316764863831	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cyclobacteriaceae
