OTU	Sample	Abundance	Kingdom	Phylum	Class	Order	Family
Otu00314	PNC3	0.420348830177097	Bacteria	Latescibacteria	Latescibacteria_unclassified	Latescibacteria_unclassified	Latescibacteria_unclassified
Otu00314	PNC1	0.269865390748215	Bacteria	Latescibacteria	Latescibacteria_unclassified	Latescibacteria_unclassified	Latescibacteria_unclassified
Otu00314	PNC2	0.266431497126982	Bacteria	Latescibacteria	Latescibacteria_unclassified	Latescibacteria_unclassified	Latescibacteria_unclassified
Otu00314	VC1	0.157811357551198	Bacteria	Latescibacteria	Latescibacteria_unclassified	Latescibacteria_unclassified	Latescibacteria_unclassified
Otu04082	VC3	0.0142402971326822	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae
Otu04082	VC2	0.00484732966421054	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae
Otu04082	VC1	0	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae
Otu04082	PNC1	0	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae
Otu04082	PNC2	0	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae
Otu04082	PNC3	0	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae
Otu00702	PNC3	0.181468609479755	Bacteria	Proteobacteria	MACA-EFT26	MACA-EFT26_unclassified	MACA-EFT26_unclassified
Otu00702	PNC1	0.134510669041562	Bacteria	Proteobacteria	MACA-EFT26	MACA-EFT26_unclassified	MACA-EFT26_unclassified
Otu00702	PNC2	0.0188604725683142	Bacteria	Proteobacteria	MACA-EFT26	MACA-EFT26_unclassified	MACA-EFT26_unclassified
Otu00702	VC3	0	Bacteria	Proteobacteria	MACA-EFT26	MACA-EFT26_unclassified	MACA-EFT26_unclassified
Otu00702	VC2	0	Bacteria	Proteobacteria	MACA-EFT26	MACA-EFT26_unclassified	MACA-EFT26_unclassified
Otu00702	VC1	0	Bacteria	Proteobacteria	MACA-EFT26	MACA-EFT26_unclassified	MACA-EFT26_unclassified
Otu00488	VC3	0.257934740668094	Bacteria	Bacteroidetes	Cytophagia	Order_III	MAT-CR-P4-C12
Otu00488	VC2	0.0699361260555133	Bacteria	Bacteroidetes	Cytophagia	Order_III	MAT-CR-P4-C12
Otu00488	PNC1	0.0365087992361153	Bacteria	Bacteroidetes	Cytophagia	Order_III	MAT-CR-P4-C12
Otu00488	PNC3	0	Bacteria	Bacteroidetes	Cytophagia	Order_III	MAT-CR-P4-C12
Otu00488	PNC2	0	Bacteria	Bacteroidetes	Cytophagia	Order_III	MAT-CR-P4-C12
Otu00488	VC1	0	Bacteria	Bacteroidetes	Cytophagia	Order_III	MAT-CR-P4-C12
Otu00112	VC2	0.976190463627871	Bacteria	Actinobacteria	MB-A2-108	MB-A2-108_unclassified	MB-A2-108_unclassified
Otu00112	VC1	0.924022992031	Bacteria	Actinobacteria	MB-A2-108	MB-A2-108_unclassified	MB-A2-108_unclassified
Otu00112	VC3	0.14260934306901	Bacteria	Actinobacteria	MB-A2-108	MB-A2-108_unclassified	MB-A2-108_unclassified
Otu00112	PNC2	0.0952690177039053	Bacteria	Actinobacteria	MB-A2-108	MB-A2-108_unclassified	MB-A2-108_unclassified
Otu00112	PNC3	0.00215992514736612	Bacteria	Actinobacteria	MB-A2-108	MB-A2-108_unclassified	MB-A2-108_unclassified
Otu00112	PNC1	0	Bacteria	Actinobacteria	MB-A2-108	MB-A2-108_unclassified	MB-A2-108_unclassified
Otu02658	VC1	0.0255095204850748	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	MNG7
Otu02658	VC3	0.00618220999518011	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	MNG7
Otu02658	VC2	0.0059575445606241	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	MNG7
Otu02658	PNC1	0.00122748348850456	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	MNG7
Otu02658	PNC2	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	MNG7
Otu02658	PNC3	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	MNG7
Otu00019	PNC2	4.68135045365514	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	MSB-1E8
Otu00019	VC1	2.91608402188544	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	MSB-1E8
Otu00019	VC3	2.0659369988364	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	MSB-1E8
Otu00019	PNC3	1.98674411432463	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	MSB-1E8
Otu00019	VC2	1.32353505795021	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	MSB-1E8
Otu00019	PNC1	0.355271631075428	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	MSB-1E8
Otu03048	VC3	0.0187671228023067	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	MSB-4B10
Otu03048	PNC3	0.00341883226995493	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	MSB-4B10
Otu03048	VC2	0.00273373365084721	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	MSB-4B10
Otu03048	VC1	0.00240924812947862	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	MSB-4B10
Otu03048	PNC1	0.00115352712808605	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	MSB-4B10
Otu03048	PNC2	0	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	MSB-4B10
Otu03877	PNC1	0.0167031252381816	Bacteria	Chloroflexi	Dehalococcoidia	MSBL5	MSBL5_unclassified
Otu03877	PNC3	0.00548042007248952	Bacteria	Chloroflexi	Dehalococcoidia	MSBL5	MSBL5_unclassified
Otu03877	PNC2	0.00100624757220202	Bacteria	Chloroflexi	Dehalococcoidia	MSBL5	MSBL5_unclassified
Otu03877	VC2	0	Bacteria	Chloroflexi	Dehalococcoidia	MSBL5	MSBL5_unclassified
Otu03877	VC3	0	Bacteria	Chloroflexi	Dehalococcoidia	MSBL5	MSBL5_unclassified
Otu03877	VC1	0	Bacteria	Chloroflexi	Dehalococcoidia	MSBL5	MSBL5_unclassified
Otu04045	VC2	0.0115534672378497	Bacteria	Planctomycetes	Phycisphaerae	MSBL9	MSBL9_unclassified
Otu04045	VC3	0.00709098548996709	Bacteria	Planctomycetes	Phycisphaerae	MSBL9	MSBL9_unclassified
Otu04045	PNC1	0.00359855411642142	Bacteria	Planctomycetes	Phycisphaerae	MSBL9	MSBL9_unclassified
Otu04045	PNC3	0.00117829991851458	Bacteria	Planctomycetes	Phycisphaerae	MSBL9	MSBL9_unclassified
Otu04045	VC1	0	Bacteria	Planctomycetes	Phycisphaerae	MSBL9	MSBL9_unclassified
Otu04045	PNC2	0	Bacteria	Planctomycetes	Phycisphaerae	MSBL9	MSBL9_unclassified
Otu01523	VC2	0.0881692942618658	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Marinilabiaceae
Otu01523	VC1	0.00384606118379554	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Marinilabiaceae
Otu01523	PNC1	0	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Marinilabiaceae
Otu01523	VC3	0	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Marinilabiaceae
Otu01523	PNC3	0	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Marinilabiaceae
Otu01523	PNC2	0	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Marinilabiaceae
Otu01018	VC2	0.0956350332089488	Bacteria	Proteobacteria	Zetaproteobacteria	Mariprofundales	Mariprofundaceae
Otu01018	VC3	0.0202489297139429	Bacteria	Proteobacteria	Zetaproteobacteria	Mariprofundales	Mariprofundaceae
Otu01018	VC1	0.0033707634254275	Bacteria	Proteobacteria	Zetaproteobacteria	Mariprofundales	Mariprofundaceae
Otu01018	PNC2	0	Bacteria	Proteobacteria	Zetaproteobacteria	Mariprofundales	Mariprofundaceae
Otu01018	PNC1	0	Bacteria	Proteobacteria	Zetaproteobacteria	Mariprofundales	Mariprofundaceae
Otu01018	PNC3	0	Bacteria	Proteobacteria	Zetaproteobacteria	Mariprofundales	Mariprofundaceae
Otu02767	VC1	0.0168538171271375	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylococcaceae
Otu02767	VC3	0.0157464552295282	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylococcaceae
Otu02767	PNC2	0	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylococcaceae
Otu02767	PNC3	0	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylococcaceae
Otu02767	VC2	0	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylococcaceae
Otu02767	PNC1	0	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylococcaceae
Otu01637	VC1	0.0258156384015164	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylocystaceae
Otu01637	VC3	0.0207240189560965	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylocystaceae
Otu01637	VC2	0.0135105662675225	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylocystaceae
Otu01637	PNC2	0.00201249514440404	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylocystaceae
Otu01637	PNC1	0.00119951803880714	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylocystaceae
Otu01637	PNC3	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylocystaceae
Otu01168	VC1	0.0856837634779657	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae
Otu01168	PNC2	0.0353027147778255	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae
Otu01168	VC2	0.0195209840384193	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae
Otu01168	VC3	0.00905929239365812	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae
Otu01168	PNC1	0.0084444716986949	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae
Otu01168	PNC3	0.00212446486585153	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae
Otu00135	PNC3	0.658256931309881	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Microbulbiferaceae
Otu00135	PNC1	0.582201639706749	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Microbulbiferaceae
Otu00135	PNC2	0.479284566362714	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Microbulbiferaceae
Otu00135	VC1	0.247994291981455	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Microbulbiferaceae
Otu00135	VC3	0.20679623632059	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Microbulbiferaceae
Otu00135	VC2	0.0892926401658358	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Microbulbiferaceae
Otu00959	PNC2	0.0659037276947409	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcales_unclassified
Otu00959	PNC1	0.0289040037628087	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcales_unclassified
Otu00959	PNC3	0.0145231566823251	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcales_unclassified
Otu00959	VC1	0.00797868833661857	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcales_unclassified
Otu00959	VC2	0.0026301098774294	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcales_unclassified
Otu00959	VC3	0.00189292894663249	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcales_unclassified
Otu00687	PNC2	0.267447393907539	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae
Otu00687	VC2	0.103244655776271	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae
Otu00687	VC1	0.0980663718518132	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae
Otu00687	PNC3	0.0948580392202862	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae
Otu00687	VC3	0.0913398818134875	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae
Otu00687	PNC1	0.0287181856036005	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae
Otu02640	PNC1	0.0320948706387664	Bacteria	Proteobacteria	Milano-WF1B-44	Milano-WF1B-44_unclassified	Milano-WF1B-44_unclassified
Otu02640	PNC3	0.00773868256468716	Bacteria	Proteobacteria	Milano-WF1B-44	Milano-WF1B-44_unclassified	Milano-WF1B-44_unclassified
Otu02640	PNC2	0	Bacteria	Proteobacteria	Milano-WF1B-44	Milano-WF1B-44_unclassified	Milano-WF1B-44_unclassified
Otu02640	VC1	0	Bacteria	Proteobacteria	Milano-WF1B-44	Milano-WF1B-44_unclassified	Milano-WF1B-44_unclassified
Otu02640	VC3	0	Bacteria	Proteobacteria	Milano-WF1B-44	Milano-WF1B-44_unclassified	Milano-WF1B-44_unclassified
Otu02640	VC2	0	Bacteria	Proteobacteria	Milano-WF1B-44	Milano-WF1B-44_unclassified	Milano-WF1B-44_unclassified
Otu01596	VC1	0.0297767243644026	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae
Otu01596	VC3	0.0230379510022191	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae
Otu01596	PNC3	0.00440045749880646	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae
Otu01596	VC2	0.00415160986146822	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae
Otu01596	PNC1	0.00245496697700912	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae
Otu01596	PNC2	0.00223529893362776	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae
Otu00069	VC1	0.730870862235017	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae
Otu00069	PNC2	0.620124440281763	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae
Otu00069	VC2	0.573119055547356	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae
Otu00069	PNC3	0.519878065404107	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae
Otu00069	PNC1	0.459061638578296	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae
Otu00069	VC3	0.428681225750858	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae
Otu00344	PNC1	0.409491691880352	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcales_unclassified
Otu00344	PNC3	0.358893704855338	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcales_unclassified
Otu00344	PNC2	0.207701196762834	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcales_unclassified
Otu00344	VC2	0.165302152794053	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcales_unclassified
Otu00344	VC1	0.016875434768949	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcales_unclassified
Otu00344	VC3	0.00492076725922757	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcales_unclassified
Otu01861	PNC1	0.0293260527590596	Bacteria	Tenericutes	Mollicutes	NB1-n	NB1-n_unclassified
Otu01861	PNC2	0.0267794098168269	Bacteria	Tenericutes	Mollicutes	NB1-n	NB1-n_unclassified
Otu01861	PNC3	0.0199406996914977	Bacteria	Tenericutes	Mollicutes	NB1-n	NB1-n_unclassified
Otu01861	VC3	0.00616515819086964	Bacteria	Tenericutes	Mollicutes	NB1-n	NB1-n_unclassified
Otu01861	VC1	0.00384606118379554	Bacteria	Tenericutes	Mollicutes	NB1-n	NB1-n_unclassified
Otu01861	VC2	0.00304299996807765	Bacteria	Tenericutes	Mollicutes	NB1-n	NB1-n_unclassified
Otu03284	PNC3	0.0221006248388638	Bacteria	Proteobacteria	Gammaproteobacteria	NKB5	NKB5_unclassified
Otu03284	PNC1	0.00359855411642142	Bacteria	Proteobacteria	Gammaproteobacteria	NKB5	NKB5_unclassified
Otu03284	VC1	0.00240924812947862	Bacteria	Proteobacteria	Gammaproteobacteria	NKB5	NKB5_unclassified
Otu03284	VC3	0	Bacteria	Proteobacteria	Gammaproteobacteria	NKB5	NKB5_unclassified
Otu03284	PNC2	0	Bacteria	Proteobacteria	Gammaproteobacteria	NKB5	NKB5_unclassified
Otu03284	VC2	0	Bacteria	Proteobacteria	Gammaproteobacteria	NKB5	NKB5_unclassified
Otu01544	VC3	0.0704305256474327	Bacteria	Omnitrophica	NPL-UPA2	NPL-UPA2_unclassified	NPL-UPA2_unclassified
Otu01544	PNC1	0.0675682808290226	Bacteria	Omnitrophica	NPL-UPA2	NPL-UPA2_unclassified	NPL-UPA2_unclassified
Otu01544	PNC2	0.0357846492065232	Bacteria	Omnitrophica	NPL-UPA2	NPL-UPA2_unclassified	NPL-UPA2_unclassified
Otu01544	PNC3	0.0304116013317828	Bacteria	Omnitrophica	NPL-UPA2	NPL-UPA2_unclassified	NPL-UPA2_unclassified
Otu01544	VC2	0.0284390087456659	Bacteria	Omnitrophica	NPL-UPA2	NPL-UPA2_unclassified	NPL-UPA2_unclassified
Otu01544	VC1	0.0227595513237329	Bacteria	Omnitrophica	NPL-UPA2	NPL-UPA2_unclassified	NPL-UPA2_unclassified
Otu00858	PNC1	0.167715597821072	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	NS11-12_marine_group
Otu00858	PNC3	0.0184061538165045	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	NS11-12_marine_group
Otu00858	PNC2	0.0183512710026564	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	NS11-12_marine_group
Otu00858	VC1	0.0169079721899732	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	NS11-12_marine_group
Otu00858	VC3	0.0146342387222854	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	NS11-12_marine_group
Otu00858	VC2	0.0113213880889007	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	NS11-12_marine_group
Otu00213	PNC1	0.4309051932372	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae
Otu00213	VC2	0.30164658988264	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae
Otu00213	VC3	0.262822359693141	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae
Otu00213	PNC3	0.228445161701784	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae
Otu00213	PNC2	0.207666668584483	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae
Otu00213	VC1	0.182003072970226	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae
Otu00182	VC3	1.66410208216399	Bacteria	Actinobacteria	Nitriliruptoria	Nitriliruptorales	Nitriliruptoraceae
Otu00182	VC1	1.20129599186101	Bacteria	Actinobacteria	Nitriliruptoria	Nitriliruptorales	Nitriliruptoraceae
Otu00182	PNC1	0.894795956373426	Bacteria	Actinobacteria	Nitriliruptoria	Nitriliruptorales	Nitriliruptoraceae
Otu00182	PNC3	0.55530147980205	Bacteria	Actinobacteria	Nitriliruptoria	Nitriliruptorales	Nitriliruptoraceae
Otu00182	VC2	0.478895892039623	Bacteria	Actinobacteria	Nitriliruptoria	Nitriliruptorales	Nitriliruptoraceae
Otu00182	PNC2	0.316934186387442	Bacteria	Actinobacteria	Nitriliruptoria	Nitriliruptorales	Nitriliruptoraceae
Otu01282	VC1	0.0951532717521217	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae
Otu01282	VC3	0.027652966423128	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae
Otu01282	VC2	0	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae
Otu01282	PNC3	0	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae
Otu01282	PNC2	0	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae
Otu01282	PNC1	0	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae
Otu00054	PNC2	1.27105175310804	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Nitrospinaceae
Otu00054	VC1	1.24502649387471	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Nitrospinaceae
Otu00054	VC3	0.621706424738791	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Nitrospinaceae
Otu00054	PNC3	0.354540180447865	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Nitrospinaceae
Otu00054	VC2	0.346641339581742	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Nitrospinaceae
Otu00054	PNC1	0.150206325356171	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Nitrospinaceae
Otu00005	VC2	5.38262051990228	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae
Otu00005	VC1	3.26913545985532	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae
Otu00005	VC3	1.49310237883064	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae
Otu00005	PNC3	0.719726013207838	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae
Otu00005	PNC2	0.450065556563799	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae
Otu00005	PNC1	0.314984690519709	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae
Otu00377	PNC3	0.243205592935547	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae
Otu00377	VC3	0.049831988063139	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae
Otu00377	PNC1	0.0287660310306454	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae
Otu00377	VC1	0.0197620463511929	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae
Otu00377	VC2	0.015520538507468	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae
Otu00377	PNC2	0.00892518482071471	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae
Otu00279	VC3	0.55626547074832	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae
Otu00279	VC1	0.222207868249496	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae
Otu00279	VC2	0.106060909248573	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae
Otu00279	PNC1	0.00239903607761428	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae
Otu00279	PNC2	0.00114944646041906	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae
Otu00279	PNC3	0	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae
Otu00105	PNC1	0.990061552598902	Bacteria	Proteobacteria	Alphaproteobacteria	OCS116_clade	OCS116_clade_unclassified
Otu00105	VC1	0.622036659839928	Bacteria	Proteobacteria	Alphaproteobacteria	OCS116_clade	OCS116_clade_unclassified
Otu00105	PNC3	0.517463173513855	Bacteria	Proteobacteria	Alphaproteobacteria	OCS116_clade	OCS116_clade_unclassified
Otu00105	PNC2	0.338763923386552	Bacteria	Proteobacteria	Alphaproteobacteria	OCS116_clade	OCS116_clade_unclassified
Otu00105	VC2	0.226840890781326	Bacteria	Proteobacteria	Alphaproteobacteria	OCS116_clade	OCS116_clade_unclassified
Otu00105	VC3	0.208685439821468	Bacteria	Proteobacteria	Alphaproteobacteria	OCS116_clade	OCS116_clade_unclassified
Otu00780	VC3	0.113269599036383	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	OM182_clade
Otu00780	VC1	0.0267185715922218	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	OM182_clade
Otu00780	VC2	0.00760749992019414	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	OM182_clade
Otu00780	PNC1	0	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	OM182_clade
Otu00780	PNC2	0	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	OM182_clade
Otu00780	PNC3	0	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	OM182_clade
Otu01277	VC3	0.115398671559768	Bacteria	Planctomycetes	OM190	OM190_unclassified	OM190_unclassified
Otu01277	VC1	0.109921519361855	Bacteria	Planctomycetes	OM190	OM190_unclassified	OM190_unclassified
Otu01277	PNC3	0.10524864889089	Bacteria	Planctomycetes	OM190	OM190_unclassified	OM190_unclassified
Otu01277	VC2	0.104598184842794	Bacteria	Planctomycetes	OM190	OM190_unclassified	OM190_unclassified
Otu01277	PNC1	0.0654812411377822	Bacteria	Planctomycetes	OM190	OM190_unclassified	OM190_unclassified
Otu01277	PNC2	0.028502101498089	Bacteria	Planctomycetes	OM190	OM190_unclassified	OM190_unclassified
Otu00001	PNC2	20.7404879592806	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	OM1_clade
Otu00001	PNC3	12.7827916343354	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	OM1_clade
Otu00001	VC1	8.33081443028938	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	OM1_clade
Otu00001	PNC1	6.79241088767342	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	OM1_clade
Otu00001	VC3	3.73578514283849	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	OM1_clade
Otu00001	VC2	2.00962055437854	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	OM1_clade
Otu01266	VC2	0.166624534387788	Bacteria	Verrucomicrobia	OPB35_soil_group	OPB35_soil_group_unclassified	OPB35_soil_group_unclassified
Otu01266	VC3	0.142452725695429	Bacteria	Verrucomicrobia	OPB35_soil_group	OPB35_soil_group_unclassified	OPB35_soil_group_unclassified
Otu01266	PNC1	0.0306915089797274	Bacteria	Verrucomicrobia	OPB35_soil_group	OPB35_soil_group_unclassified	OPB35_soil_group_unclassified
Otu01266	VC1	0.0270962570875171	Bacteria	Verrucomicrobia	OPB35_soil_group	OPB35_soil_group_unclassified	OPB35_soil_group_unclassified
Otu01266	PNC2	0.0136860358190871	Bacteria	Verrucomicrobia	OPB35_soil_group	OPB35_soil_group_unclassified	OPB35_soil_group_unclassified
Otu01266	PNC3	0.0099969450568848	Bacteria	Verrucomicrobia	OPB35_soil_group	OPB35_soil_group_unclassified	OPB35_soil_group_unclassified
Otu02311	PNC2	0.0285695508399821	Bacteria	Actinobacteria	OPB41	OPB41_unclassified	OPB41_unclassified
Otu02311	VC1	0.0147157881450658	Bacteria	Actinobacteria	OPB41	OPB41_unclassified	OPB41_unclassified
Otu02311	VC2	0	Bacteria	Actinobacteria	OPB41	OPB41_unclassified	OPB41_unclassified
Otu02311	VC3	0	Bacteria	Actinobacteria	OPB41	OPB41_unclassified	OPB41_unclassified
