OTU	Sample	Abundance	Kingdom	Phylum	Class	Order
Otu02087	VC1	0.00123716148576357	Bacteria	Proteobacteria	Deltaproteobacteria	Sva0485
Otu00060	VC2	2.11217529776759	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales
Otu00060	PNC1	1.14551287760325	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales
Otu00060	PNC3	0.583083507287529	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales
Otu00060	VC3	0.567279151366394	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales
Otu00060	PNC2	0.307970831334082	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales
Otu00060	VC1	0.223202438536697	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales
Otu01809	PNC1	0.0455232326518981	Bacteria	TA06	TA06_unclassified	TA06_unclassified
Otu01809	PNC3	0.0142184580067855	Bacteria	TA06	TA06_unclassified	TA06_unclassified
Otu01809	PNC2	0.0010858524732087	Bacteria	TA06	TA06_unclassified	TA06_unclassified
Otu01809	VC3	0	Bacteria	TA06	TA06_unclassified	TA06_unclassified
Otu01809	VC2	0	Bacteria	TA06	TA06_unclassified	TA06_unclassified
Otu01809	VC1	0	Bacteria	TA06	TA06_unclassified	TA06_unclassified
Otu01870	PNC1	0.0452634581322714	Bacteria	Proteobacteria	TA18	TA18_unclassified
Otu01870	PNC2	0.00755293457107194	Bacteria	Proteobacteria	TA18	TA18_unclassified
Otu01870	PNC3	0.00320442743953459	Bacteria	Proteobacteria	TA18	TA18_unclassified
Otu01870	VC1	0.00216613936068819	Bacteria	Proteobacteria	TA18	TA18_unclassified
Otu01870	VC2	0	Bacteria	Proteobacteria	TA18	TA18_unclassified
Otu01870	VC3	0	Bacteria	Proteobacteria	TA18	TA18_unclassified
Otu00012	VC2	2.19073903180969	Bacteria	Chloroflexi	TK10	TK10_unclassified
Otu00012	VC1	1.03759786533992	Bacteria	Chloroflexi	TK10	TK10_unclassified
Otu00012	PNC1	0.961891730200952	Bacteria	Chloroflexi	TK10	TK10_unclassified
Otu00012	VC3	0.639520217922003	Bacteria	Chloroflexi	TK10	TK10_unclassified
Otu00012	PNC3	0.545312301119245	Bacteria	Chloroflexi	TK10	TK10_unclassified
Otu00012	PNC2	0.182348431642479	Bacteria	Chloroflexi	TK10	TK10_unclassified
Otu02310	PNC2	0.0674482426414604	Bacteria	TM6	TM6_unclassified	TM6_unclassified
Otu02310	PNC3	0.0545285619724908	Bacteria	TM6	TM6_unclassified	TM6_unclassified
Otu02310	PNC1	0.0320867851664165	Bacteria	TM6	TM6_unclassified	TM6_unclassified
Otu02310	VC3	0.00660461413899493	Bacteria	TM6	TM6_unclassified	TM6_unclassified
Otu02310	VC2	0.00152149998403883	Bacteria	TM6	TM6_unclassified	TM6_unclassified
Otu02310	VC1	0	Bacteria	TM6	TM6_unclassified	TM6_unclassified
Otu01256	VC3	0.0709511292481085	Bacteria	Proteobacteria	Betaproteobacteria	TRA3-20
Otu01256	VC1	0.0447442534464602	Bacteria	Proteobacteria	Betaproteobacteria	TRA3-20
Otu01256	VC2	0.0222282810841302	Bacteria	Proteobacteria	Betaproteobacteria	TRA3-20
Otu01256	PNC3	0	Bacteria	Proteobacteria	Betaproteobacteria	TRA3-20
Otu01256	PNC1	0	Bacteria	Proteobacteria	Betaproteobacteria	TRA3-20
Otu01256	PNC2	0	Bacteria	Proteobacteria	Betaproteobacteria	TRA3-20
Otu03172	VC3	0.0146285976678761	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales
Otu03172	VC1	0.00890766621154319	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales
Otu03172	VC2	0.00221721978678114	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales
Otu03172	PNC2	0.00114944646041906	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales
Otu03172	PNC1	0	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales
Otu03172	PNC3	0	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales
Otu01023	PNC2	0.0993411932281534	Bacteria	Actinobacteria	Thermoleophilia	Thermoleophilia_unclassified
Otu01023	PNC1	0.0129647438732731	Bacteria	Actinobacteria	Thermoleophilia	Thermoleophilia_unclassified
Otu01023	PNC3	0	Bacteria	Actinobacteria	Thermoleophilia	Thermoleophilia_unclassified
Otu01023	VC3	0	Bacteria	Actinobacteria	Thermoleophilia	Thermoleophilia_unclassified
Otu01023	VC2	0	Bacteria	Actinobacteria	Thermoleophilia	Thermoleophilia_unclassified
Otu01023	VC1	0	Bacteria	Actinobacteria	Thermoleophilia	Thermoleophilia_unclassified
Otu00017	VC3	2.32458471326605	Bacteria	Chloroflexi	Thermomicrobia	Thermomicrobia_unclassified
Otu00017	VC2	2.28775708142123	Bacteria	Chloroflexi	Thermomicrobia	Thermomicrobia_unclassified
Otu00017	PNC1	1.05932882984091	Bacteria	Chloroflexi	Thermomicrobia	Thermomicrobia_unclassified
Otu00017	VC1	0.926175340456026	Bacteria	Chloroflexi	Thermomicrobia	Thermomicrobia_unclassified
Otu00017	PNC3	0.342407192637179	Bacteria	Chloroflexi	Thermomicrobia	Thermomicrobia_unclassified
Otu00017	PNC2	0.22051557385262	Bacteria	Chloroflexi	Thermomicrobia	Thermomicrobia_unclassified
Otu00406	VC3	0.282141667767786	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales
Otu00406	VC1	0.194952173071325	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales
Otu00406	VC2	0.103939619022244	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales
Otu00406	PNC1	0.083227886221584	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales
Otu00406	PNC3	0.0760151373213596	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales
Otu00406	PNC2	0.02488194708773	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales
Otu00474	PNC1	0.533939895238575	Bacteria	Deferribacteres	Deferribacteres_Incertae_Sedis	Unknown_Order
Otu00474	PNC3	0.265478694836116	Bacteria	Deferribacteres	Deferribacteres_Incertae_Sedis	Unknown_Order
Otu00474	PNC2	0.120850100812975	Bacteria	Deferribacteres	Deferribacteres_Incertae_Sedis	Unknown_Order
Otu00474	VC2	0.118966870264737	Bacteria	Deferribacteres	Deferribacteres_Incertae_Sedis	Unknown_Order
Otu01718	PNC3	0.0299827916709422	Bacteria	Proteobacteria	Proteobacteria_Incertae_Sedis	Unknown_Order
Otu00474	VC1	0.0239967128094965	Bacteria	Deferribacteres	Deferribacteres_Incertae_Sedis	Unknown_Order
Otu01718	PNC2	0.0153767056727565	Bacteria	Proteobacteria	Proteobacteria_Incertae_Sedis	Unknown_Order
Otu01718	PNC1	0.0131505620324813	Bacteria	Proteobacteria	Proteobacteria_Incertae_Sedis	Unknown_Order
Otu00474	VC3	0.0128110466783022	Bacteria	Deferribacteres	Deferribacteres_Incertae_Sedis	Unknown_Order
Otu01718	VC1	0.00364640961524219	Bacteria	Proteobacteria	Proteobacteria_Incertae_Sedis	Unknown_Order
Otu01718	VC2	0.00121223366680838	Bacteria	Proteobacteria	Proteobacteria_Incertae_Sedis	Unknown_Order
Otu01718	VC3	0	Bacteria	Proteobacteria	Proteobacteria_Incertae_Sedis	Unknown_Order
Otu02630	PNC2	0.03696566782656	Bacteria	Cyanobacteria	Melainabacteria	Vampirovibrionales
Otu02630	PNC3	0.0209400550611065	Bacteria	Cyanobacteria	Melainabacteria	Vampirovibrionales
Otu02630	VC3	0.00642539567066619	Bacteria	Cyanobacteria	Melainabacteria	Vampirovibrionales
Otu02630	VC1	0.00371148445729072	Bacteria	Cyanobacteria	Melainabacteria	Vampirovibrionales
Otu02630	PNC1	0.00230705425617211	Bacteria	Cyanobacteria	Melainabacteria	Vampirovibrionales
Otu02630	VC2	0.00110860989339057	Bacteria	Cyanobacteria	Melainabacteria	Vampirovibrionales
Otu00452	VC1	0.221706161002809	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales
Otu00452	PNC1	0.0694837734620196	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales
Otu00452	VC2	0.0654624619233394	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales
Otu00452	PNC2	0.0133637608603776	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales
Otu00452	VC3	0.00898391443659958	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales
Otu00452	PNC3	0.00861392694899494	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales
Otu00604	VC2	0.36959619695803	Bacteria	Planctomycetes	Phycisphaerae	WD2101_soil_group
Otu00604	VC3	0.362627307292789	Bacteria	Planctomycetes	Phycisphaerae	WD2101_soil_group
Otu00604	VC1	0.0948843402157262	Bacteria	Planctomycetes	Phycisphaerae	WD2101_soil_group
Otu00604	PNC2	0	Bacteria	Planctomycetes	Phycisphaerae	WD2101_soil_group
Otu00604	PNC1	0	Bacteria	Planctomycetes	Phycisphaerae	WD2101_soil_group
Otu00604	PNC3	0	Bacteria	Planctomycetes	Phycisphaerae	WD2101_soil_group
Otu00043	PNC2	1.13781714554372	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales
Otu00043	PNC3	1.00162872540256	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales
Otu00043	VC1	0.344831616945478	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales
Otu00043	PNC1	0.262080385992083	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales
Otu00043	VC2	0.216514567810888	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales
Otu00043	VC3	0.174297159633492	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales
Otu00909	PNC1	0.144165266174793	Bacteria	Proteobacteria	Alphaproteobacteria	ss1-B-07-44
Otu00909	PNC3	0.0450508254996968	Bacteria	Proteobacteria	Alphaproteobacteria	ss1-B-07-44
Otu00909	PNC2	0.0393956040765016	Bacteria	Proteobacteria	Alphaproteobacteria	ss1-B-07-44
Otu00909	VC3	0	Bacteria	Proteobacteria	Alphaproteobacteria	ss1-B-07-44
Otu00909	VC2	0	Bacteria	Proteobacteria	Alphaproteobacteria	ss1-B-07-44
Otu00909	VC1	0	Bacteria	Proteobacteria	Alphaproteobacteria	ss1-B-07-44
Otu00674	VC2	0.211528635108903	Bacteria	Chloroflexi	Dehalococcoidia	vadinBA26
Otu00674	VC3	0.139686525906955	Bacteria	Chloroflexi	Dehalococcoidia	vadinBA26
Otu00674	VC1	0.108243958886758	Bacteria	Chloroflexi	Dehalococcoidia	vadinBA26
Otu00674	PNC3	0.0814326803305322	Bacteria	Chloroflexi	Dehalococcoidia	vadinBA26
Otu00674	PNC1	0.0698690588017574	Bacteria	Chloroflexi	Dehalococcoidia	vadinBA26
Otu00674	PNC2	0.0493629136516937	Bacteria	Chloroflexi	Dehalococcoidia	vadinBA26
Otu01145	PNC3	0.0927242029477821	Bacteria	Planctomycetes	vadinHA49	vadinHA49_unclassified
Otu01145	PNC2	0.0360550360691609	Bacteria	Planctomycetes	vadinHA49	vadinHA49_unclassified
Otu01145	PNC1	0.0309152325773068	Bacteria	Planctomycetes	vadinHA49	vadinHA49_unclassified
Otu01145	VC1	0	Bacteria	Planctomycetes	vadinHA49	vadinHA49_unclassified
Otu01145	VC3	0	Bacteria	Planctomycetes	vadinHA49	vadinHA49_unclassified
Otu01145	VC2	0	Bacteria	Planctomycetes	vadinHA49	vadinHA49_unclassified
